Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
192,1789993344000,21/09/2026 12:22:24,1789993344000,1,21/09/2026 13:22:24,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_008,S1PUB008,S1_PRIV_008,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,15,,,,3721.9,,,3721.9,0,3721.9,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
193,1789993351000,21/09/2026 12:22:31,1789993351000,1,21/09/2026 13:22:31,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,15,,,,6854.1,,,6854.1,0,6854.1,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,1
194,1789993358000,21/09/2026 12:22:38,1789993358000,1,21/09/2026 13:22:38,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,10,,,,4363.3,,,4363.3,0,4363.3,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
195,1789993365000,21/09/2026 12:22:45,1789993365000,1,21/09/2026 13:22:45,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,30,,,,8920.6,,,8920.6,1,8920.6,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
196,1789993372000,21/09/2026 12:22:52,1789993372000,1,21/09/2026 13:22:52,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,5,,,,3970.4,,,3970.4,1,3970.4,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
197,1789993379000,21/09/2026 12:22:59,1789993379000,1,21/09/2026 13:22:59,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,10,,,,2649.7,,,2649.7,1,2649.7,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
198,1789993386000,21/09/2026 12:23:06,1789993386000,1,21/09/2026 13:23:06,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,5,,,,5124.4,,,5124.4,1,5124.4,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
199,1789993393000,21/09/2026 12:23:13,1789993393000,1,21/09/2026 13:23:13,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,20,,,,5062.3,,,5062.3,1,5062.3,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
200,1789993400000,21/09/2026 12:23:20,1789993400000,1,21/09/2026 13:23:20,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,20,,,,7990.2,,,7990.2,1,7990.2,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
201,1789993407000,21/09/2026 12:23:27,1789993407000,1,21/09/2026 13:23:27,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,10,,,,7444.7,,,7444.7,1,7444.7,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,1
202,1789993414000,21/09/2026 12:23:34,1789993414000,1,21/09/2026 13:23:34,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,20,,,,6066.3,,,6066.3,1,6066.3,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
203,1789993421000,21/09/2026 12:23:41,1789993421000,1,21/09/2026 13:23:41,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,25,,,,9110.5,,,9110.5,0,9110.5,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
204,1789993428000,21/09/2026 12:23:48,1789993428000,1,21/09/2026 13:23:48,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,25,,,,9223.4,,,9223.4,0,9223.4,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,1
205,1789993435000,21/09/2026 12:23:55,1789993435000,1,21/09/2026 13:23:55,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,20,,,,10163.6,,,10163.6,1,10163.6,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,1
206,1789993442000,21/09/2026 12:24:02,1789993442000,1,21/09/2026 13:24:02,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,10,,,,5097.3,,,5097.3,1,5097.3,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,1
207,1789993449000,21/09/2026 12:24:09,1789993449000,1,21/09/2026 13:24:09,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,30,,,,5403.8,,,5403.8,1,5403.8,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
208,1789993456000,21/09/2026 12:24:16,1789993456000,1,21/09/2026 13:24:16,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,30,,,,5546.9,,,5546.9,1,5546.9,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
209,1789993463000,21/09/2026 12:24:23,1789993463000,1,21/09/2026 13:24:23,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,10,,,,4776.7,,,4776.7,1,4776.7,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
210,1789993470000,21/09/2026 12:24:30,1789993470000,1,21/09/2026 13:24:30,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,30,,,,9477.6,,,9477.6,1,9477.6,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
211,1789993477000,21/09/2026 12:24:37,1789993477000,1,21/09/2026 13:24:37,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,10,,,,5519.1,,,5519.1,1,5519.1,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
212,1789993484000,21/09/2026 12:24:44,1789993484000,1,21/09/2026 13:24:44,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,20,,,,8089.8,,,8089.8,1,8089.8,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
213,1789993491000,21/09/2026 12:24:51,1789993491000,1,21/09/2026 13:24:51,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,5,,,,4971.8,,,4971.8,1,4971.8,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
214,1789993498000,21/09/2026 12:24:58,1789993498000,1,21/09/2026 13:24:58,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,15,,,,2911.8,,,2911.8,0,2911.8,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
215,1789993505000,21/09/2026 12:25:05,1789993505000,1,21/09/2026 13:25:05,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,5,,,,3353.5,,,3353.5,1,3353.5,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
216,1789993512000,21/09/2026 12:25:12,1789993512000,1,21/09/2026 13:25:12,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_009,S1PUB009,S1_PRIV_009,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,5,,,,1237.0,,,1237.0,1,1237.0,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
217,1789993519000,21/09/2026 12:25:19,1789993519000,1,21/09/2026 13:25:19,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,10,,,,3065.8,,,3065.8,1,3065.8,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,1
218,1789993526000,21/09/2026 12:25:26,1789993526000,1,21/09/2026 13:25:26,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,25,,,,8355.4,,,8355.4,0,8355.4,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
219,1789993533000,21/09/2026 12:25:33,1789993533000,1,21/09/2026 13:25:33,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,15,,,,5998.6,,,5998.6,0,5998.6,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
220,1789993540000,21/09/2026 12:25:40,1789993540000,1,21/09/2026 13:25:40,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,30,,,,11470.4,,,11470.4,1,11470.4,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
221,1789993547000,21/09/2026 12:25:47,1789993547000,1,21/09/2026 13:25:47,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,20,,,,5838.0,,,5838.0,1,5838.0,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,1
222,1789993554000,21/09/2026 12:25:54,1789993554000,1,21/09/2026 13:25:54,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,30,,,,9939.2,,,9939.2,1,9939.2,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
223,1789993561000,21/09/2026 12:26:01,1789993561000,1,21/09/2026 13:26:01,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,20,,,,12537.0,,,12537.0,1,12537.0,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,1
224,1789993568000,21/09/2026 12:26:08,1789993568000,1,21/09/2026 13:26:08,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,5,,,,3410.9,,,3410.9,1,3410.9,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
225,1789993575000,21/09/2026 12:26:15,1789993575000,1,21/09/2026 13:26:15,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,25,,,,8970.9,,,8970.9,0,8970.9,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
226,1789993582000,21/09/2026 12:26:22,1789993582000,1,21/09/2026 13:26:22,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,5,,,,2124.5,,,2124.5,1,2124.5,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
227,1789993589000,21/09/2026 12:26:29,1789993589000,1,21/09/2026 13:26:29,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,10,,,,5193.9,,,5193.9,1,5193.9,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
228,1789993596000,21/09/2026 12:26:36,1789993596000,1,21/09/2026 13:26:36,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,20,,,,8714.1,,,8714.1,1,8714.1,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
229,1789993603000,21/09/2026 12:26:43,1789993603000,1,21/09/2026 13:26:43,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,20,,,,5632.8,,,5632.8,1,5632.8,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
230,1789993610000,21/09/2026 12:26:50,1789993610000,1,21/09/2026 13:26:50,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,10,,,,8663.1,,,8663.1,1,8663.1,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
231,1789993617000,21/09/2026 12:26:57,1789993617000,1,21/09/2026 13:26:57,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,5,,,,3933.0,,,3933.0,1,3933.0,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
232,1789993624000,21/09/2026 12:27:04,1789993624000,1,21/09/2026 13:27:04,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,5,,,,3011.6,,,3011.6,1,3011.6,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
233,1789993631000,21/09/2026 12:27:11,1789993631000,1,21/09/2026 13:27:11,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,5,,,,3135.8,,,3135.8,1,3135.8,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
234,1789993638000,21/09/2026 12:27:18,1789993638000,1,21/09/2026 13:27:18,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,15,,,,3437.1,,,3437.1,0,3437.1,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
235,1789993645000,21/09/2026 12:27:25,1789993645000,1,21/09/2026 13:27:25,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,5,,,,4405.1,,,4405.1,0,4405.1,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
236,1789993652000,21/09/2026 12:27:32,1789993652000,1,21/09/2026 13:27:32,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,10,,,,4362.1,,,4362.1,1,4362.1,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,1
237,1789993659000,21/09/2026 12:27:39,1789993659000,1,21/09/2026 13:27:39,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,30,,,,8179.2,,,8179.2,1,8179.2,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
238,1789993666000,21/09/2026 12:27:46,1789993666000,1,21/09/2026 13:27:46,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,10,,,,3987.3,,,3987.3,1,3987.3,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
239,1789993673000,21/09/2026 12:27:53,1789993673000,1,21/09/2026 13:27:53,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_010,S1PUB010,S1_PRIV_010,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,5,,,,4351.0,,,4351.0,1,4351.0,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
