Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
329,1789994303000,21/09/2026 12:38:23,1789994303000,1,21/09/2026 13:38:23,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,20,,,,13245.1,,,13245.1,1,13245.1,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
330,1789994310000,21/09/2026 12:38:30,1789994310000,1,21/09/2026 13:38:30,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,10,,,,2759.7,,,2759.7,1,2759.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
331,1789994317000,21/09/2026 12:38:37,1789994317000,1,21/09/2026 13:38:37,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,30,,,,4328.3,,,4328.3,1,4328.3,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
332,1789994324000,21/09/2026 12:38:44,1789994324000,1,21/09/2026 13:38:44,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,15,,,,4383.0,,,4383.0,0,4383.0,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
333,1789994331000,21/09/2026 12:38:51,1789994331000,1,21/09/2026 13:38:51,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,10,,,,5824.3,,,5824.3,0,5824.3,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
334,1789994338000,21/09/2026 12:38:58,1789994338000,1,21/09/2026 13:38:58,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,5,,,,1565.7,,,1565.7,1,1565.7,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
335,1789994345000,21/09/2026 12:39:05,1789994345000,1,21/09/2026 13:39:05,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,5,,,,2548.1,,,2548.1,1,2548.1,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
336,1789994352000,21/09/2026 12:39:12,1789994352000,1,21/09/2026 13:39:12,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_039,S1PUB039,S1_PRIV_039,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,30,,,,2701.3,,,2701.3,1,2701.3,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
337,1789994359000,21/09/2026 12:39:19,1789994359000,1,21/09/2026 13:39:19,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,10,,,,4775.0,,,4775.0,1,4775.0,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
338,1789994366000,21/09/2026 12:39:26,1789994366000,1,21/09/2026 13:39:26,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,30,,,,5898.4,,,5898.4,1,5898.4,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
339,1789994373000,21/09/2026 12:39:33,1789994373000,1,21/09/2026 13:39:33,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,5,,,,4227.3,,,4227.3,1,4227.3,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
340,1789994380000,21/09/2026 12:39:40,1789994380000,1,21/09/2026 13:39:40,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,20,,,,2797.0,,,2797.0,1,2797.0,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
341,1789994387000,21/09/2026 12:39:47,1789994387000,1,21/09/2026 13:39:47,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,10,,,,4734.8,,,4734.8,1,4734.8,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
342,1789994394000,21/09/2026 12:39:54,1789994394000,1,21/09/2026 13:39:54,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,10,,,,3437.2,,,3437.2,1,3437.2,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
343,1789994401000,21/09/2026 12:40:01,1789994401000,1,21/09/2026 13:40:01,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,5,,,,7368.7,,,7368.7,1,7368.7,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
344,1789994408000,21/09/2026 12:40:08,1789994408000,1,21/09/2026 13:40:08,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,30,,,,4815.8,,,4815.8,1,4815.8,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
345,1789994415000,21/09/2026 12:40:15,1789994415000,1,21/09/2026 13:40:15,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,5,,,,3106.8,,,3106.8,1,3106.8,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
346,1789994422000,21/09/2026 12:40:22,1789994422000,1,21/09/2026 13:40:22,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,5,,,,7099.6,,,7099.6,1,7099.6,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
347,1789994429000,21/09/2026 12:40:29,1789994429000,1,21/09/2026 13:40:29,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,5,,,,3378.6,,,3378.6,0,3378.6,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
348,1789994436000,21/09/2026 12:40:36,1789994436000,1,21/09/2026 13:40:36,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,20,,,,5729.9,,,5729.9,1,5729.9,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
349,1789994443000,21/09/2026 12:40:43,1789994443000,1,21/09/2026 13:40:43,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,10,,,,4234.5,,,4234.5,1,4234.5,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
350,1789994450000,21/09/2026 12:40:50,1789994450000,1,21/09/2026 13:40:50,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,5,,,,3954.3,,,3954.3,1,3954.3,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
351,1789994457000,21/09/2026 12:40:57,1789994457000,1,21/09/2026 13:40:57,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,20,,,,7323.5,,,7323.5,1,7323.5,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
352,1789994464000,21/09/2026 12:41:04,1789994464000,1,21/09/2026 13:41:04,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,25,,,,10980.7,,,10980.7,0,10980.7,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
353,1789994471000,21/09/2026 12:41:11,1789994471000,1,21/09/2026 13:41:11,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,10,,,,2761.7,,,2761.7,1,2761.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
354,1789994478000,21/09/2026 12:41:18,1789994478000,1,21/09/2026 13:41:18,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,20,,,,4213.0,,,4213.0,1,4213.0,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
355,1789994485000,21/09/2026 12:41:25,1789994485000,1,21/09/2026 13:41:25,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,20,,,,7788.2,,,7788.2,1,7788.2,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
356,1789994492000,21/09/2026 12:41:32,1789994492000,1,21/09/2026 13:41:32,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,10,,,,2448.5,,,2448.5,0,2448.5,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
357,1789994499000,21/09/2026 12:41:39,1789994499000,1,21/09/2026 13:41:39,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,20,,,,4417.1,,,4417.1,1,4417.1,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
358,1789994506000,21/09/2026 12:41:46,1789994506000,1,21/09/2026 13:41:46,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,25,,,,7248.0,,,7248.0,0,7248.0,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
359,1789994513000,21/09/2026 12:41:53,1789994513000,1,21/09/2026 13:41:53,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,25,,,,6939.6,,,6939.6,0,6939.6,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
360,1789994520000,21/09/2026 12:42:00,1789994520000,1,21/09/2026 13:42:00,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_040,S1PUB040,S1_PRIV_040,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,30,,,,5633.0,,,5633.0,1,5633.0,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
361,1789994527000,21/09/2026 12:42:07,1789994527000,1,21/09/2026 13:42:07,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,5,,,,5300.1,,,5300.1,1,5300.1,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
362,1789994534000,21/09/2026 12:42:14,1789994534000,1,21/09/2026 13:42:14,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,30,,,,7019.3,,,7019.3,1,7019.3,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
363,1789994541000,21/09/2026 12:42:21,1789994541000,1,21/09/2026 13:42:21,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,10,,,,6146.2,,,6146.2,1,6146.2,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
364,1789994548000,21/09/2026 12:42:28,1789994548000,1,21/09/2026 13:42:28,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,5,,,,5655.4,,,5655.4,1,5655.4,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
365,1789994555000,21/09/2026 12:42:35,1789994555000,1,21/09/2026 13:42:35,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,20,,,,5048.0,,,5048.0,1,5048.0,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
366,1789994562000,21/09/2026 12:42:42,1789994562000,1,21/09/2026 13:42:42,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,10,,,,8742.8,,,8742.8,1,8742.8,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
367,1789994569000,21/09/2026 12:42:49,1789994569000,1,21/09/2026 13:42:49,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,30,,,,4910.5,,,4910.5,1,4910.5,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
368,1789994576000,21/09/2026 12:42:56,1789994576000,1,21/09/2026 13:42:56,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,30,,,,10580.2,,,10580.2,1,10580.2,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
369,1789994583000,21/09/2026 12:43:03,1789994583000,1,21/09/2026 13:43:03,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,15,,,,3372.1,,,3372.1,0,3372.1,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
370,1789994590000,21/09/2026 12:43:10,1789994590000,1,21/09/2026 13:43:10,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,5,,,,3962.9,,,3962.9,1,3962.9,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
371,1789994597000,21/09/2026 12:43:17,1789994597000,1,21/09/2026 13:43:17,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,20,,,,4445.3,,,4445.3,1,4445.3,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
372,1789994604000,21/09/2026 12:43:24,1789994604000,1,21/09/2026 13:43:24,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,10,,,,5329.9,,,5329.9,1,5329.9,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
373,1789994611000,21/09/2026 12:43:31,1789994611000,1,21/09/2026 13:43:31,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,30,,,,8541.6,,,8541.6,1,8541.6,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
374,1789994618000,21/09/2026 12:43:38,1789994618000,1,21/09/2026 13:43:38,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,5,,,,4119.4,,,4119.4,0,4119.4,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
375,1789994625000,21/09/2026 12:43:45,1789994625000,1,21/09/2026 13:43:45,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,20,,,,4937.1,,,4937.1,1,4937.1,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
376,1789994632000,21/09/2026 12:43:52,1789994632000,1,21/09/2026 13:43:52,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_041,S1PUB041,S1_PRIV_041,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,5,,,,2731.7,,,2731.7,1,2731.7,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
